ig_media_id,data,tipo,tema,status,motivo,alvo,engajamento,curtidas,comentarios,legenda,permalink
17984001310929394,2023-02-17,FEED,Institucional / Agenda,removido,fora de 2025-2026,,64,61,3,"📰COMEÇOU! Criamos 6 frentes parlamentares, estaremos em 4 comissões, ",https://www.instagram.com/p/CoxjjYPuCN3/
18028697033743086,2025-10-29,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,63,63,0,POLÍTICA QUE ESCUTA E AGE 👂🏼➡️✍🏼 A verdadeira política acontece for,https://www.instagram.com/p/DQaFZx8AcC8/
18093101518632293,2025-08-01,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Passo de Torres,63,58,5,📍PASSO DE TORRES Trabalhar pelo desenvolvimento das nossas cidades é ,https://www.instagram.com/reel/DM0g5k3uVif/
17903082200869186,2023-11-14,FEED,Institucional / Agenda,removido,fora de 2025-2026,,63,60,3,"DIA INTENSO! 🏃‍♂️ Entre comissões, votações, plenário e atendimentos ",https://www.instagram.com/p/Czo7RenJben/
18069351001429530,2023-10-21,REELS,Institucional / Agenda,removido,fora de 2025-2026,,63,58,5,"➡️ No Programa Balanço Geral em Criciúma, falando um pouquinho sobre a",https://www.instagram.com/reel/Cyqe4gVOyzp/
17967596084198388,2023-03-03,FEED,Institucional / Agenda,removido,fora de 2025-2026,,63,55,8,Resumo de notícias da semana. Confere aí! ⬆️✅,https://www.instagram.com/p/CpV4VzWuV-J/
18042434743677227,2024-05-15,REELS,Obras e Entregas,removido,fora de 2025-2026,,62,56,6,DEFENDO COM UNHAS E DENTES A REDRAGAGEM 🫡 Precisamos investir na prev,https://www.instagram.com/reel/C7AFqHzOr5C/
18214766770255831,2023-10-24,REELS,Institucional / Agenda,removido,fora de 2025-2026,,62,61,1,Parabéns Rotary e Lions!💗 Vocês merecem nossas palmas por toda dedica,https://www.instagram.com/reel/Cyy5afMut5P/
17883279984222344,2025-07-23,FEED,Educação,avaliar,sem regra (revisar),,61,55,6,"Tamo chegandooo! 🚙💨 Onde a gente passa, a transformação acontece! 💪",https://www.instagram.com/p/DMdlrnCJstK/
18054113504105226,2025-07-09,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,61,54,7,"A correria é grande, o dia é intenso, mas a gente trabalha com felicid",https://www.instagram.com/reel/DL5w--Gpeh8/
18007323947130617,2024-03-12,REELS,Institucional / Agenda,removido,fora de 2025-2026,,61,58,3,Complete a frase: SER PROGRESSISTA É… 💙 Mais de 150 pessoas foram fil,https://www.instagram.com/reel/C4a9AH5uNTt/
17991652723745296,2023-04-07,FEED,Institucional / Agenda,removido,fora de 2025-2026,,61,58,3,"É tempo de celebrar e refletir sobre a vida, renovar a fé e pedir por ",https://www.instagram.com/p/Cqu7oysO3Cy/
17952404066812876,2025-04-27,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,60,57,3,Notícias da semana! ↔️,https://www.instagram.com/p/DI836oJu4cN/
18006033203116105,2023-11-06,FEED,Obras e Entregas,removido,fora de 2025-2026,,60,59,1,"Juntos, fazendo a diferença em Capivari de Baixo! 💪 Emenda de 1,5 mil",https://www.instagram.com/p/CzUYYKVuIgt/
18015055603733977,2023-07-28,FEED,Institucional / Agenda,removido,fora de 2025-2026,,60,55,5,Arrasta pro lado e vê a correria de julho! 🚀,https://www.instagram.com/p/CvPm1fvu7aT/
18047321534533463,2025-07-02,FEED,Esporte,removido,esporte sem realização,,57,57,0,"FLA X FLU, o clássico também na política? ⚽️🫢 No Podcast Jogo Rápido ",https://www.instagram.com/p/DLnQfRlOtTd/
18017970547754839,2023-11-17,FEED,Institucional / Agenda,removido,fora de 2025-2026,,56,53,3,Mesmo com chuva aqui não tem parada! 💪🌧️ Agenda intensa em Braço do ,https://www.instagram.com/p/CzwdDVQOMGm/
17993301820994245,2023-06-18,FEED,Autismo / TEA,removido,fora de 2025-2026,,56,55,1,🧩 Celebre o Dia do Orgulho autista e promova a inclusão! Junte-se a n,https://www.instagram.com/p/Ctot1rFuLCR/
17975113495992799,2023-03-22,FEED,Institucional / Agenda,removido,fora de 2025-2026,,56,56,0,CONVIDO TODOS A PARTICIPAREM! 🙌 O lançamento da Frente Parlamentar da,https://www.instagram.com/p/CqG1OfGufrM/
17919533846835460,2023-12-25,FEED,Institucional / Agenda,removido,fora de 2025-2026,,55,54,1,FELIZ NATAL!🎄 Que as luzes do natal iluminem seu coração com o nascim,https://www.instagram.com/p/C1RhX-7tPeH/
17963427510026071,2026-03-13,FEED,Atualidades,removido,base de atualidades cai,,54,50,4,"🚨OLHOS ABERTOS, VITÓRIA DO BRASIL 🇧🇷 O STF formou maioria para mant",https://www.instagram.com/p/DV1QlTGAD5a/
17979412790583777,2024-07-12,REELS,Institucional / Agenda,removido,fora de 2025-2026,,54,49,5,SUL EM FOCO 🌟 Debater os assuntos do Sul do Estado na sessão itineran,https://www.instagram.com/reel/C9VcMD9pHHr/
18033896428788183,2024-05-07,FEED,Institucional / Agenda,removido,fora de 2025-2026,,54,50,4,ALESC MAIS PERTO DE VOCÊ! 🤝 O Programa Alesc Itinerante chega a Blume,https://www.instagram.com/p/C6rlnd5Ov6w/
17855097744453846,2025-06-17,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,53,46,7,Entenda um pouco os números do censo do @ibgeoficial 👀🧩,https://www.instagram.com/p/DLAaA5ouEZX/
17939735817003827,2025-04-09,FEED,Obras e Entregas,removido,retirar redragagem,Tubarão,53,50,3,💪 Seguimos firmes na luta pela redragagem do Rio Tubarão! O novo estu,https://www.instagram.com/p/DIPec4qJhep/
18067923316415692,2023-12-01,REELS,Institucional / Agenda,removido,fora de 2025-2026,,53,50,3,"Semana movimentada com muito trabalho e dedicação. Atendimento, comiss",https://www.instagram.com/reel/C0Txc2gOd4R/
18036955342537020,2023-09-04,FEED,Institucional / Agenda,removido,fora de 2025-2026,,53,49,4,"A bancada dos Progressistas de Santa Catarina, trabalhando juntos para",https://www.instagram.com/p/CwyGw_iulOK/
17979322697212637,2023-08-07,FEED,Institucional / Agenda,removido,fora de 2025-2026,,52,52,0,Boa sorte! 🍀,https://www.instagram.com/p/Cvpg5SguSTQ/
18039757156422329,2023-04-27,FEED,Institucional / Agenda,removido,fora de 2025-2026,,52,50,2,Aeroporto de Jaguaruna merece atenção ! ✈️,https://www.instagram.com/tv/CrioAInoDFI/
18084682163585820,2026-03-24,REELS,Obras e Entregas,removido,retirar redragagem,cidade da obra,51,48,3,REDRAGAGEM É PRIORIDADE Essa é uma luta antiga. E eu sempre estive do ,https://www.instagram.com/reel/DWSB0lWAfTj/
17902597562991876,2024-06-05,FEED,Autismo / TEA,removido,fora de 2025-2026,,51,48,3,PASSANDO PRA AVISAR 🗣️ Que o seminário estadual Autismo de Joinville ,https://www.instagram.com/p/C72bUaUuW3T/
18043361524639643,2024-03-07,REELS,Esporte,removido,fora de 2025-2026,,51,46,5,"Aqui o trabalho não para e o tempo voa, como a bola do jogo de taco! �",https://www.instagram.com/reel/C4Og68mu7-F/
17980938923912158,2025-09-23,REELS,Atualidades,removido,base de atualidades cai,,50,42,8,Governo Trump aponta que o uso de paracetamol (Tylenol) durante a grav,https://www.instagram.com/reel/DO7XiUKDTmG/
18006979136715125,2026-04-22,FEED,Autismo / TEA,aprovado,TEA/autismo (fica todos),Público autismo / SC,48,42,6,AUTISMO NÃO É TUDO IGUAL 🧩💙 Você sabia que existem níveis de autismo,https://www.instagram.com/p/DXcscZTALQ3/
18165828118401926,2026-01-30,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,48,44,4,🚨 Bilhões em risco. 🏦 Um banco colapsa. ⚖️ O sistema falha. O caso B,https://www.instagram.com/p/DUJkFJsgfXg/
18272114662274101,2025-05-27,FEED,Obras e Entregas,removido,curadoria manual (linha 76),Tubarão,48,45,3,"🦈Tubarão, 155 anos! 🎉 Cada conquista, cada passo, cada sonho realiza",https://www.instagram.com/p/DKKl-IWux6K/
18029635094507782,2024-06-22,FEED,Esporte,removido,fora de 2025-2026,,48,29,19,O ESPORTE MUDA VIDAS! 👊 Estamos entusiasmados com as skatistas catari,https://www.instagram.com/p/C8hE8AkuSct/
17943740796137856,2026-03-16,FEED,Obras e Entregas,removido,retirar redragagem,cidade da obra,47,45,2,UNIDOS PELO RIO URUSSANGA 🌊 Quando falamos em redragagem do Rio Uruss,https://www.instagram.com/p/DV8rEJIjcGz/
18088765564742410,2025-08-09,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,47,44,3,Quem viveu essa época de debates reais? 🤔,https://www.instagram.com/reel/DNJkWlqJ0DZ/
18055633523276891,2025-03-21,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,47,42,5,"Notícias da semana! 🗞️🚀 Mais emprego na região, desenvolvimento e va",https://www.instagram.com/p/DHegC16JOFj/
18018892276736589,2023-08-24,FEED,Institucional / Agenda,removido,fora de 2025-2026,,47,46,1,A infância deve ser aproveitada ao máximo! Nossas crianças precisam br,https://www.instagram.com/p/CwVBfdzuijQ/
18611403190012312,2026-07-16,REELS,Saúde,avaliar,saúde (avaliar),Painel,46,43,3,Mais um avanço para a saúde de Painel! 🏥 ✅ Novo aparelho de ultrasson,https://www.instagram.com/reel/Da3gGS_PaCw/
18176512939382317,2026-03-27,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,46,39,7,ENERGIA SOLAR PARA FORTALECER QUEM SALVA VIDAS ☀️❤️ A conta de luz pes,https://www.instagram.com/p/DWZKHHEgFri/
18346267399121080,2024-11-14,REELS,Institucional / Agenda,removido,fora de 2025-2026,,46,45,1,ALESC ITINERANTE SERRANA 🌲 A Sessão Itinerante em Lages representando,https://www.instagram.com/reel/DCVLVQHOluM/
17982899756523729,2024-05-28,FEED,Institucional / Agenda,removido,fora de 2025-2026,,46,45,1,🎙️ Novo episódio! O podcast Ordem do Dia @assembleiasc 💬 foi muito l,https://www.instagram.com/p/C7hnTDQJtnF/
18013725581091710,2023-12-31,REELS,Institucional / Agenda,removido,fora de 2025-2026,,46,40,6,Obrigado 2023! 🎉 Estes são apenas alguns momentos de muitas lembrança,https://www.instagram.com/reel/C1hZ_9KuSii/
18005924858021550,2023-10-16,FEED,Educação,removido,fora de 2025-2026,,46,44,2,👉🏽 FAÇA A SUA INSCRIÇÃO! O programa Universidade Gratuita está com a,https://www.instagram.com/p/CyeQMg6uVAC/
18065158459426380,2023-09-15,FEED,Institucional / Agenda,removido,fora de 2025-2026,,46,44,2,Que nossa padroeira nos abençoe e sempre interceda por nós 🙏 #tubarao,https://www.instagram.com/p/CxNdgNvOU2F/
18136151725335980,2024-11-21,FEED,Institucional / Agenda,removido,fora de 2025-2026,,45,44,1,A PREVENÇÃO É NECESSÁRIA! 🚨 Não podemos só falar das enchentes quando,https://www.instagram.com/p/DCo5AGVuzDs/
18423507922047855,2024-03-06,FEED,Institucional / Agenda,removido,fora de 2025-2026,,45,43,2,Essa é a minha opinião!👊 Qual é a sua?👀,https://www.instagram.com/p/C4L8JWouXL3/
18082004774518305,2025-12-31,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,44,39,5,"🎉 FÉ, FORÇA, FUTURO Que 2026 seja o ano em que a esperança se transfo",https://www.instagram.com/p/DS8EHVSgDVl/
18028047893509802,2024-07-05,FEED,Saúde,removido,fora de 2025-2026,,44,40,4,Exames clínicos agora também poderão ser feitos em farmácias de SC htt,https://www.instagram.com/p/C9DykVThHB6/
18058504427233022,2025-10-14,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,43,38,5,"VOCÊ REALMENTE CONHECE NOSSO PRIMEIRO IMPERADOR? Apaixonado, polêmico,",https://www.instagram.com/p/DPztjIGjalF/
17942448146791297,2024-02-26,FEED,Cultura e Tradição,removido,fora de 2025-2026,,42,40,2,SUPERANDO TODAS AS EXPECTATIVAS! 🚚 Isso é mais do que uma festa; é a ,https://www.instagram.com/p/C303X7KuFpf/
17957263631588105,2023-12-11,REELS,Institucional / Agenda,removido,fora de 2025-2026,,42,40,2,"Começamos bem a semana, acompanhe nossa entrevista para a @radiolitora",https://www.instagram.com/reel/C0tg4UiunFW/
18075831007931271,2025-10-21,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,41,38,3,💰 QUEM ERA O BILIONÁRIO DO IMPÉRIO? Muito antes do Brasil ser industr,https://www.instagram.com/p/DQFpwmZjang/
17991510626667461,2024-07-23,FEED,Cultura e Tradição,removido,fora de 2025-2026,,41,41,0,🇮🇹 AMAMOS NOSSAS TRADIÇÕES! Celebrando a cultura e a gastronomia ita,https://www.instagram.com/p/C9xwtLfJHJW/
18293063179259296,2025-11-10,FEED,Educação,avaliar,sem regra (revisar),,39,37,2,🇧🇷 O que te ensinaram na escola sobre a bandeira do Brasil… é mentir,https://www.instagram.com/p/DQ45toqkRCH/
17996208440827539,2025-09-27,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,39,37,2,"🌍✨ No Dia Mundial do Turismo, celebramos um dos maiores tesouros de S",https://www.instagram.com/p/DPG5Cj5DF5O/
18028414708737415,2023-11-27,REELS,Institucional / Agenda,removido,fora de 2025-2026,,39,37,2,"Em uma conversa com a Magda e o Ramon da Rádio Tuba, falamos da import",https://www.instagram.com/reel/C0KegwPOc6m/
18064763264574645,2025-11-03,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,38,32,6,Um homem à frente do seu tempo. Um líder que escolheu o conhecimento c,https://www.instagram.com/p/DQmCovGgLKw/
17918254079642859,2023-05-09,FEED,Institucional / Agenda,removido,fora de 2025-2026,,38,38,0,Santa Catarina tem de tudo e precisamos escoar nossos produtos com mai,https://www.instagram.com/p/CsCcbL0uXyg/
17984526056102930,2023-05-08,FEED,Institucional / Agenda,removido,fora de 2025-2026,,38,36,2,Desenvolver o turismo é valorizar o que há de melhor na nossa terra! �,https://www.instagram.com/p/Cr-_n5Suncu/
17882081778123769,2025-01-20,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,37,27,10,"Acompanhando as mudanças da política global, seguimos! 🚀",https://www.instagram.com/p/DFDzreDSZsc/
18057165301617460,2024-07-02,REELS,Institucional / Agenda,removido,fora de 2025-2026,,37,37,0,Apresentação emocionante! 👏 Parabéns @orquestra.teresinha pelo trabal,https://www.instagram.com/reel/C8730KgplUx/
18095094550796988,2026-02-23,FEED,Cultura e Tradição,avaliar,sem regra (revisar),,36,33,3,O MAIOR FURO ECONÔMICO DA NOSSA HISTÓRIA? Bilhões sob investigação. Ba,https://www.instagram.com/p/DVGlb4ygNZO/
17983031456161551,2023-08-16,FEED,Institucional / Agenda,removido,fora de 2025-2026,,36,33,3,💚Arrasta pro lado! ▶️,https://www.instagram.com/p/CwAkIRsu0gG/
18080074649088635,2025-10-08,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,35,34,1,ELE QUIS LIBERTAR O BRASIL… ANTES DE TODO MUNDO 🧠🔥 Enquanto o país a,https://www.instagram.com/p/DPjMVGJDWOy/
18052760240542925,2025-09-29,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,35,33,2,Notícias da semana! 🗞️☕️,https://www.instagram.com/p/DPMYpZwDWm5/
18371779837018390,2023-06-17,FEED,Cultura e Tradição,removido,fora de 2025-2026,,35,34,1,Pra manter todo mundo informado! 1️⃣ Seminário Estadual de Adoção e Pr,https://www.instagram.com/p/CtmJnAZOP0t/
17990562182723344,2024-11-15,FEED,Cultura e Tradição,removido,fora de 2025-2026,,34,31,3,Celebramos um marco fundamental na história do Brasil: a Proclamação d,https://www.instagram.com/p/DCZcqDXpbei/
18570686446056302,2026-04-14,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,33,33,0,NÃO É SÓ TECNOLOGIA ⚠️ Parece inovação. Parece só evolução. Mas por tr,https://www.instagram.com/p/DXHxENNkagh/
18305409223277982,2026-02-13,FEED,Cultura e Tradição,avaliar,sem regra (revisar),,33,26,7,Seja feliz com a festa que é a cara do BRASIL! 🇧🇷,https://www.instagram.com/p/DUt3_FhjeTI/
18543763876057662,2025-11-17,FEED,Institucional / Agenda,removido,curadoria manual (linha 78 orig),,33,29,4,"🇧🇷✨ Joaquim Nabuco: o abolicionista que sonhou um Brasil mais justo,",https://www.instagram.com/p/DRLNHtyja5E/
17890609278126232,2025-05-01,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,33,30,3,"O trabalho é a força que move Santa Catarina! 💪🏼 Neste 1º de Maio, c",https://www.instagram.com/p/DJHlptsJoT1/
17844062757466482,2025-04-20,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,33,30,3,Feliz Páscoa! 🙏,https://www.instagram.com/p/DIq1pfGOX6B/
17925242066860262,2024-04-30,FEED,Segurança,removido,fora de 2025-2026,,33,33,0,PM E BOMBEIROS SOLICITANDO INVESTIMENTOS! 🚒👮‍♂️ A PM apresentou o pr,https://www.instagram.com/p/C6ZhKtQudIK/
17845006137153191,2024-01-30,FEED,Saúde,removido,fora de 2025-2026,,33,28,5,EXAMES CLÍNICOS EM FARMÁCIA! 🙌 Compartilhando esse projeto que vai fa,https://www.instagram.com/p/C2vGw5yOg5m/
18033373846998113,2024-06-18,FEED,Saúde,removido,fora de 2025-2026,,32,26,6,Nosso projeto ganhando destaque! ✨ Os exames nas farmácias facilitará ,https://www.instagram.com/p/C8X5EgXOI7i/
17982088076203663,2023-07-04,FEED,Institucional / Agenda,removido,fora de 2025-2026,,32,31,1,APROVADO NA CCJ! 🙌 Vamos na luta a favor do contribuinte!,https://www.instagram.com/p/CuSqyK0OyJ3/
18001118506701824,2023-05-24,FEED,Obras e Entregas,removido,fora de 2025-2026,,32,32,0,Defendi isso na CCJ e repito! ✅ #RedragagemUrgente #LeisSimplificadas ,https://www.instagram.com/p/CspCnnEuWgc/
17849606001487567,2025-06-21,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,31,31,0,Muito triste as cenas do balão em Praia Grande vistas essa manhã. Minh,https://www.instagram.com/p/DLKt3RfuYkC/
18087785560788332,2025-11-24,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,30,29,1,Carlos Gomes levou o Brasil ao mundo — e você conhece sua música mesmo,https://www.instagram.com/p/DRdJdkJgB2M/
17866506632878660,2023-05-15,FEED,Institucional / Agenda,removido,fora de 2025-2026,,28,27,1,Notícias pra começarmos a semana com o 🦶 Direito e informados! 👊🏼😜,https://www.instagram.com/p/CsRujdIuQMJ/
18264012619177566,2023-04-28,FEED,Institucional / Agenda,removido,fora de 2025-2026,,28,28,0,Notícias da semana! ✅ #politicasc #deputadoestadual #deputado #parlame,https://www.instagram.com/p/CrmCOMIuX34/
18049277947410787,2023-04-08,FEED,Institucional / Agenda,removido,fora de 2025-2026,,28,26,2,Confira as notícias da semana! 📰,https://www.instagram.com/p/CqyU4QLOGIk/
18105793510703975,2026-02-07,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,26,24,2,O TRABALHO CONTINUA… mas quem vai curtir o final de semana de sol ☀️ a,https://www.instagram.com/p/DUddW9KgAHz/
17906755956043618,2024-10-25,FEED,Institucional / Agenda,removido,fora de 2025-2026,,25,25,0,Mais de 3 milhões já enviados! 🎉 Parabéns à querida cidade de Pescari,https://www.instagram.com/p/DBjJt5nOY1x/
17994882998209778,2023-10-09,FEED,Institucional / Agenda,removido,fora de 2025-2026,,23,22,1,"UNIÃO E EMPATIA, é o que precisamos nesse momento tão difícil pra Sant",https://www.instagram.com/p/CyMVmEFuEqu/
18260623186245638,2024-06-20,FEED,Institucional / Agenda,removido,fora de 2025-2026,,22,21,1,"NOS TEMPOS ATUAIS VIVEMOS O QUE FALAMOS LÁ ÁTRAS! #TBT No Senado, deba",https://www.instagram.com/p/C8b92zsPQjE/
17849573436017484,2023-08-21,FEED,Institucional / Agenda,removido,fora de 2025-2026,,22,21,1,Algumas notícias importantes para começarmos a semana bem informados! ,https://www.instagram.com/p/CwOKKpyvANz/
18255322288295000,2026-01-28,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,21,21,0,"Ex-ministra da Suprema Corte do Chile, Ángela Vivanco, foi presa em Sa",https://www.instagram.com/p/DUD4IRrgMM6/
17999988722409153,2024-02-21,FEED,Cultura e Tradição,removido,fora de 2025-2026,,21,18,3,DIA NACIONAL DO IMIGRANTE ITALIANO 🇮🇹 1 - A Gaita! O instrumento que,https://www.instagram.com/p/C3ndbsBOwbI/
18334287667190356,2024-05-31,FEED,Institucional / Agenda,removido,fora de 2025-2026,,20,18,2,Um absurdo! 💥,https://www.instagram.com/p/C7o7sjEufdh/
18009280637300004,2023-11-18,FEED,Institucional / Agenda,removido,fora de 2025-2026,,20,20,0,Você já sabia disso? 👀 O Conselheiro Tutelar desempenha um papel fund,https://www.instagram.com/p/CzyT1UAud1U/
17935357260015848,2026-01-31,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,18,18,0,"R$ 33,9 MILHÕES. OFFSHORE. SIGILO. 🕵️‍♂️ O caso precisa ser investiga",https://www.instagram.com/reel/DULb_F_AI6L/
17965022861549418,2023-12-31,FEED,Institucional / Agenda,removido,fora de 2025-2026,,18,18,0,FELIZ ANO NOVO! 🤩,https://www.instagram.com/p/C1h7FNIMgQ6/
18027133211290553,2024-05-21,FEED,Institucional / Agenda,removido,fora de 2025-2026,,13,12,1,🗣️🚨 APOIO À PEC 08/2021! 🚨🗣️ Decisões mais justas e equilibradas n,https://www.instagram.com/p/C7O4915uCzq/
17984650457392512,2024-01-09,FEED,Institucional / Agenda,removido,fora de 2025-2026,,10,10,0,ROTA TURÍSTICA DAS ÁGUAS TERMAIS! 👏🩵,https://www.instagram.com/p/C15Urjmunp7/
17964698984564683,2023-07-24,REELS,Esporte,removido,fora de 2025-2026,,9,9,0,Vai Brasil! 🇧🇷 Já começamos bem! Fizeram bonito nesse primeiro jogo ,https://www.instagram.com/reel/CvFdkJhr7sQ/
18183538927399764,2026-07-06,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,0,0,0,"DOI VER ISSO… 🇧🇷💔 Hoje, a eliminação para a Noruega encerrou a camp",https://www.instagram.com/reel/Dabo4HKt1Yn/
